timestamp,stock,price,volume_ratio,pct_change,signal
2026-02-14 22:28:30,TITAN,4179.2001953125,1.53,-1.85,Neutral
2026-02-14 22:28:30,NESTLEIND,1283.9000244140625,1.55,-1.98,Neutral
2026-02-14 22:28:30,ULTRACEMCO,12963.0,3.09,-0.32,Neutral
2026-02-14 22:28:30,WIPRO,214.3800048828125,1.55,1.61,Neutral
2026-02-14 22:28:30,HCLTECH,1458.0,2.04,1.97,Neutral
2026-02-14 22:34:42,RELIANCE,1418.800048828125,1.2,-1.85,Neutral,Medium
2026-02-14 22:34:42,TCS,2692.199951171875,1.68,3.91,BUYING,High
2026-02-14 22:34:42,HDFCBANK,904.0,0.67,-1.09,Neutral,Low
2026-02-14 22:34:42,INFY,1369.0999755859375,1.23,6.04,Neutral,High
2026-02-14 22:34:42,HINDUNILVR,2301.199951171875,1.09,-3.19,Neutral,Medium
2026-02-14 22:34:42,ICICIBANK,1415.0,1.23,-0.78,Neutral,Low
2026-02-14 22:34:42,KOTAKBANK,421.8999938964844,0.51,-1.39,Neutral,Low
2026-02-14 22:34:42,BHARTIARTL,1995.0,1.56,-0.94,Neutral,Low
2026-02-14 22:34:42,ITC,313.6000061035156,1.55,-0.74,Neutral,Low
2026-02-14 22:34:42,SBIN,1196.0999755859375,1.19,0.69,Neutral,Low
2026-02-14 22:34:42,ASIANPAINT,2367.699951171875,0.99,-1.55,Neutral,Low
2026-02-14 22:34:42,LT,4172.0,1.02,-0.42,Neutral,Low
2026-02-14 22:34:42,AXISBANK,1330.199951171875,0.79,-0.68,Neutral,Low
2026-02-14 22:34:42,MARUTI,15211.0,1.91,-0.69,Neutral,Low
2026-02-14 22:34:42,SUNPHARMA,1699.0999755859375,2.15,-0.92,Neutral,Low
2026-02-14 22:34:42,TITAN,4179.2001953125,1.53,-1.85,Neutral,Medium
2026-02-14 22:34:42,NESTLEIND,1283.9000244140625,1.55,-1.98,Neutral,Medium
2026-02-14 22:34:42,ULTRACEMCO,12963.0,3.09,-0.32,Neutral,High
2026-02-14 22:34:42,WIPRO,214.3800048828125,1.55,1.61,Neutral,Medium
2026-02-14 22:34:42,HCLTECH,1458.0,2.04,1.97,Neutral,Medium
2026-02-14 22:35:40,RELIANCE,1418.800048828125,1.2,-1.85,Neutral,Medium
2026-02-14 22:35:40,TCS,2692.199951171875,1.68,3.91,BUYING,High
2026-02-14 22:35:40,HDFCBANK,904.0,0.67,-1.09,Neutral,Low
2026-02-14 22:35:40,INFY,1369.0999755859375,1.23,6.04,Neutral,High
2026-02-14 22:35:40,HINDUNILVR,2301.199951171875,1.09,-3.19,Neutral,Medium
2026-02-14 22:35:40,ICICIBANK,1415.0,1.23,-0.78,Neutral,Low
2026-02-14 22:35:40,KOTAKBANK,421.8999938964844,0.51,-1.39,Neutral,Low
2026-02-14 22:35:40,BHARTIARTL,1995.0,1.56,-0.94,Neutral,Low
2026-02-14 22:35:40,ITC,313.6000061035156,1.55,-0.74,Neutral,Low
2026-02-14 22:35:40,SBIN,1196.0999755859375,1.19,0.69,Neutral,Low
2026-02-14 22:35:40,ASIANPAINT,2367.699951171875,0.99,-1.55,Neutral,Low
2026-02-14 22:35:40,LT,4172.0,1.02,-0.42,Neutral,Low
2026-02-14 22:35:40,AXISBANK,1330.199951171875,0.79,-0.68,Neutral,Low
2026-02-14 22:35:40,MARUTI,15211.0,1.91,-0.69,Neutral,Low
2026-02-14 22:35:40,SUNPHARMA,1699.0999755859375,2.15,-0.92,Neutral,Low
2026-02-14 22:35:40,TITAN,4179.2001953125,1.53,-1.85,Neutral,Medium
2026-02-14 22:35:40,NESTLEIND,1283.9000244140625,1.55,-1.98,Neutral,Medium
2026-02-14 22:35:40,ULTRACEMCO,12963.0,3.09,-0.32,Neutral,High
2026-02-14 22:35:40,WIPRO,214.3800048828125,1.55,1.61,Neutral,Medium
2026-02-14 22:35:40,HCLTECH,1458.0,2.04,1.97,Neutral,Medium
2026-02-14 22:40:32,RELIANCE,1418.800048828125,1.2,-1.85,Neutral,Medium
2026-02-14 22:40:32,TCS,2692.199951171875,1.68,3.91,BUYING,High
2026-02-14 22:40:32,HDFCBANK,904.0,0.67,-1.09,Neutral,Low
2026-02-14 22:40:32,INFY,1369.0999755859375,1.23,6.04,Neutral,High
